41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,2,0,1,0,0,1,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,1,0,1,0,0,1,1,0,2,1,1,1,0,0,0,0,1,3,1,3,0,0,0,0,2,0,0
0,0,0,0,2,1,0,0,0,0,1,1,3,1,1,0,0,1,1,0,1,0,0,1,1,2,0,1,2,0
0,2,0,1,0,0,2,0,1,1,0,1,0,1,1,2,1,1,1,1,0,1,1,0,2,2,0,0,0,1
0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,1,1,0,1,2,1,1,1,1,0,1,1,3,1,1
0,1,0,0,5,2,0,1,0,1,0,3,1,2,0,0,0,0,0,2,1,0,1,0,4,1,1,1,0,2
0,3,1,1,1,1,1,0,1,0,0,0,2,1,0,1,0,1,2,2,1,0,1,3,2,0,1,2,0,0
1,2,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,2,0,0,3,0,1,1,1,0,0,1,1
0,1,0,1,1,1,1,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
1,0,1,0,0,0,0,1,2,0,1,1,2,0,1,0,2,0,0,0,1,2,0,1,0,0,3,0,2,1
1,0,2,0,1,2,0,0,2,2,1,0,1,0,0,0,1,0,2,1,2,1,2,1,0,1,1,0,1,1
1,0,0,1,0,0,0,1,1,2,0,0,1,2,0,2,1,1,1,0,0,0,1,1,0,1,1,1,0,0
2,0,0,2,1,0,3,0,0,1,1,0,2,1,1,0,2,1,0,0,1,1,0,0,0,3,1,0,0,1
1,0,0,0,1,0,1,0,1,2,1,1,0,2,0,2,2,2,0,2,0,1,1,1,2,2,1,2,2,1
1,0,2,2,1,1,0,2,0,2,0,0,1,1,0,1,0,0,2,0,0,2,0,1,0,1,0,2,1,0
1,1,1,0,0,2,1,0,1,0,0,2,0,1,0,2,1,1,0,2,1,0,0,1,0,0,0,2,0,1
0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,1,2,0,2,0,0,1,1,1,1,0,2,0,2
2,0,2,0,0,1,0,0,1,0,1,0,0,2,1,0,1,0,0,1,1,0,2,0,0,2,1,1,2,1
0,1,0,1,0,0,1,2,0,2,2,1,1,0,2,1,2,1,1,0,0,0,2,0,1,2,2,0,1,0
1,0,2,0,1,1,1,1,1,1,1,0,1,0,4,0,0,1,1,0,0,1,2,1,0,1,0,0,1,0
0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3
2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,2
0,0,1,1,0,1,1,0,0,0,1,2,1,2,1,0,1,0,0,0,1,0,2,2,1,1,0,0,0,0
1,2,1,1,1,0,1,1,1,0,2,1,1,1,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2,1,3,0,2,1,1,2,2,1,1,3,0,1,1,0,1,1,1,1,1,2,0,1,0,1,2
0,3,1,0,1,0,0,2,0,1,1,1,2,0,0,0,1,0,2,0,2,1,0,1,3,1,1,1,0,1
1,0,0,1,2,1,2,0,0,0,0,1,0,1,1,0,1,1,0,2,1,0,0,2,1,0,0,1,0,0
0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,2,1,2,0,2,1,0,1,3,0,1,0,2
1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,2,2,1,0,0,0,0,1,0,1,1,1
2,2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,1,0
0,1,0,0,0,0,0,0,0,2,0,1,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,1,1,0,1,1,2,1,0,0,0
2,2,3,1,2,2,1,0,0,1,0,0,1,2,1,1,2,0,0,0,1,0,0,1,0,0,1,3,0,1
0,1,0,1,1,0,0,0,0,1,3,2,1,0,0,0,2,2,1,1,1,1,1,1,1,0,0,1,2,0
1,1,0,2,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,3,1,1,1,0,0,0,0,2,1
0,1,1,0,1,0,3,0,0,2,1,0,1,1,0,1,2,1,0,2,0,0,0,1,1,3,0,1,1,0
1,1,1,0,1,1,0,2,0,0,2,1,0,1,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,1
0,1,1,1,0,0,2,0,1,0,1,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1
2,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,1,3,0,1,0
2,0,0,0,1,0,1,1,3,0,1,0,1,0,2,1,2,0,0,1,0,0,1,1,0,2,1,0,0,1
1,1,0,0,1,2,1,1,1,0,1,1,0,1,1,0,0,0,2,0,0,0,2,2,2,1,1,0,0,0
1,0,1,2,0,1,0,1,1,2,2,1,0,0,1,0,0,0,2,1,2,1,0,1,2,1,1,1,2,0
