Solution_Size,Trial_Limit,Max_Iteration,Employed_Algo3,Onlooker_Algo3,Fold_ID,Seed,Iteration,Train_Fitness,Val_Fitness,Trace_Metric,Scout_Triggers
80,40,150,False,False,0,131,1,0.5817732442789127,0.6506493575252608,MCC,0
80,40,150,False,False,0,131,2,0.5818039428926824,0.647150228929434,MCC,0
80,40,150,False,False,0,131,3,0.6118685828553985,0.5714533736737373,MCC,0
80,40,150,False,False,0,131,4,0.6118685828553985,0.5714533736737373,MCC,0
80,40,150,False,False,0,131,5,0.6152265615030343,0.6141374725294291,MCC,0
80,40,150,False,False,0,131,6,0.6254848013562839,0.6506493575252608,MCC,0
80,40,150,False,False,0,131,7,0.6254848013562839,0.6506493575252608,MCC,0
80,40,150,False,False,0,131,8,0.6254848013562839,0.6506493575252608,MCC,0
80,40,150,False,False,0,131,9,0.6254848013562839,0.6506493575252608,MCC,0
80,40,150,False,False,0,131,10,0.6254848013562839,0.6506493575252608,MCC,0
80,40,150,False,False,0,131,11,0.635834010382321,0.647150228929434,MCC,0
80,40,150,False,False,0,131,12,0.6419506058918085,0.6089709977191586,MCC,0
80,40,150,False,False,0,131,13,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,14,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,15,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,16,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,17,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,18,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,19,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,20,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,21,0.6525194481639585,0.6476923076923078,MCC,1
80,40,150,False,False,0,131,22,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,23,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,24,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,25,0.6525194481639585,0.6476923076923078,MCC,1
80,40,150,False,False,0,131,26,0.6525194481639585,0.6476923076923078,MCC,3
80,40,150,False,False,0,131,27,0.6525194481639585,0.6476923076923078,MCC,1
80,40,150,False,False,0,131,28,0.6525194481639585,0.6476923076923078,MCC,2
80,40,150,False,False,0,131,29,0.6525194481639585,0.6476923076923078,MCC,0
80,40,150,False,False,0,131,30,0.6525194481639585,0.6476923076923078,MCC,1
80,40,150,False,False,0,131,31,0.6525194481639585,0.6476923076923078,MCC,2
80,40,150,False,False,0,131,32,0.6525194481639585,0.6476923076923078,MCC,1
80,40,150,False,False,0,131,33,0.6525194481639585,0.6476923076923078,MCC,1
80,40,150,False,False,0,131,34,0.656755828980917,0.5424327604368506,MCC,3
80,40,150,False,False,0,131,35,0.656755828980917,0.5424327604368506,MCC,2
80,40,150,False,False,0,131,36,0.656755828980917,0.5424327604368506,MCC,0
80,40,150,False,False,0,131,37,0.6651996377667764,0.5424327604368506,MCC,1
80,40,150,False,False,0,131,38,0.6651996377667764,0.5424327604368506,MCC,2
80,40,150,False,False,0,131,39,0.6651996377667764,0.5424327604368506,MCC,0
80,40,150,False,False,0,131,40,0.6651996377667764,0.5424327604368506,MCC,3
80,40,150,False,False,0,131,41,0.6651996377667764,0.5424327604368506,MCC,0
80,40,150,False,False,0,131,42,0.6651996377667764,0.5424327604368506,MCC,2
80,40,150,False,False,0,131,43,0.6651996377667764,0.5424327604368506,MCC,1
80,40,150,False,False,0,131,44,0.6651996377667764,0.5424327604368506,MCC,1
80,40,150,False,False,0,131,45,0.6651996377667764,0.5424327604368506,MCC,1
80,40,150,False,False,0,131,46,0.6651996377667764,0.5424327604368506,MCC,3
80,40,150,False,False,0,131,47,0.6651996377667764,0.5424327604368506,MCC,2
80,40,150,False,False,0,131,48,0.6651996377667764,0.5424327604368506,MCC,0
80,40,150,False,False,0,131,49,0.6651996377667764,0.5424327604368506,MCC,2
80,40,150,False,False,0,131,50,0.6651996377667764,0.5424327604368506,MCC,1
80,40,150,False,False,0,131,51,0.6651996377667764,0.5424327604368506,MCC,0
80,40,150,False,False,0,131,52,0.6651996377667764,0.5424327604368506,MCC,2
80,40,150,False,False,0,131,53,0.6651996377667764,0.5424327604368506,MCC,2
80,40,150,False,False,0,131,54,0.6651996377667764,0.5424327604368506,MCC,1
80,40,150,False,False,0,131,55,0.6651996377667764,0.5424327604368506,MCC,0
80,40,150,False,False,0,131,56,0.6686291388165064,0.497776694630355,MCC,0
80,40,150,False,False,0,131,57,0.6686291388165064,0.497776694630355,MCC,1
80,40,150,False,False,0,131,58,0.6686291388165064,0.497776694630355,MCC,1
80,40,150,False,False,0,131,59,0.6686291388165064,0.497776694630355,MCC,0
80,40,150,False,False,0,131,60,0.6686291388165064,0.497776694630355,MCC,1
80,40,150,False,False,0,131,61,0.6686291388165064,0.497776694630355,MCC,2
80,40,150,False,False,0,131,62,0.6686291388165064,0.497776694630355,MCC,1
80,40,150,False,False,0,131,63,0.6686291388165064,0.497776694630355,MCC,0
80,40,150,False,False,0,131,64,0.6686291388165064,0.497776694630355,MCC,2
80,40,150,False,False,0,131,65,0.6686291388165064,0.497776694630355,MCC,4
80,40,150,False,False,0,131,66,0.6686291388165064,0.497776694630355,MCC,2
80,40,150,False,False,0,131,67,0.6686291388165064,0.497776694630355,MCC,1
80,40,150,False,False,0,131,68,0.6686291388165064,0.497776694630355,MCC,2
80,40,150,False,False,0,131,69,0.6686291388165064,0.497776694630355,MCC,4
80,40,150,False,False,0,131,70,0.6686291388165064,0.497776694630355,MCC,1
80,40,150,False,False,0,131,71,0.6686291388165064,0.497776694630355,MCC,1
80,40,150,False,False,0,131,72,0.6686291388165064,0.497776694630355,MCC,0
80,40,150,False,False,0,131,73,0.6757859465185287,0.7298453413767843,MCC,2
80,40,150,False,False,0,131,74,0.6801757076517783,0.7298453413767843,MCC,2
80,40,150,False,False,0,131,75,0.6801757076517783,0.7298453413767843,MCC,1
80,40,150,False,False,0,131,76,0.6801757076517783,0.7298453413767843,MCC,6
80,40,150,False,False,0,131,77,0.6801757076517783,0.7298453413767843,MCC,3
80,40,150,False,False,0,131,78,0.6801757076517783,0.7298453413767843,MCC,0
80,40,150,False,False,0,131,79,0.6801757076517783,0.7298453413767843,MCC,1
